tf,df,tdf,indegree,outdegree,Degree,weighted-indegree,weighted-outdegree,Weighted-Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,stopword
1,1,1,1,1,2,1,1,2,8,0.301589,0.314491,0,No
1,1,1,1,1,2,1,1,2,8,0.323426,0.334429,0,No
2,2,4,1,1,2,2,2,4,8,0.268219,0.275191,0,No
5,5,25,5,3,8,5,5,10,8,0.325935,0.337051,0,No
1,1,1,1,1,2,1,1,2,9,0.236009,0.239115,0,No
4,4,16,4,4,8,4,4,8,8,0.334195,0.345354,0,No
1,1,1,1,1,2,1,1,2,8,0.303375,0.311466,0,No
1,1,1,1,1,2,1,1,2,8,0.3113,0.3223,0,No
1,1,1,1,1,2,1,1,2,8,0.27122,0.279026,0,No
1,1,1,1,1,2,1,1,2,9,0.242606,0.248365,0,No
1,1,1,1,1,2,1,1,2,8,0.30833,0.31471,0,No
1,1,1,1,1,2,1,1,2,8,0.30068,0.307389,0,No
1,1,1,1,1,2,1,1,2,8,0.30833,0.31471,0,No
1,1,1,1,1,2,1,1,2,7,0.327819,0.338512,0,No
1,1,1,1,1,2,1,1,2,8,0.300516,0.307312,0,No
1,1,1,1,1,2,1,1,2,8,0.301589,0.314491,0,No
1,1,1,1,1,2,1,1,2,8,0.32342,0.334424,0,No
4,4,16,3,4,7,4,4,8,7,0.34079,0.353376,0,No
1,1,1,1,1,2,1,1,2,8,0.277096,0.285605,0,No
2,2,4,1,1,2,2,2,4,8,0.32342,0.334424,0,No
3,3,9,2,2,4,3,3,6,8,0.309336,0.317982,0,No
1,1,1,1,1,2,1,1,2,8,0.331571,0.343073,0,No
2,2,4,1,1,2,2,2,4,8,0.309331,0.317947,0,No
1,1,1,1,1,2,1,1,2,7,0.296305,0.304855,0,No
1,1,1,1,1,2,1,1,2,8,0.339934,0.352194,0,No
1,1,1,1,1,2,1,1,2,8,0.309325,0.317943,0,No
2,2,4,2,2,4,2,2,4,8,0.338015,0.350314,0,No
3,3,9,3,3,6,3,3,6,7,0.323666,0.332983,0,No
1,1,1,1,1,2,1,1,2,9,0.252172,0.257216,0,No
4,4,16,2,3,5,4,4,8,8,0.344081,0.358034,0,No
12,12,144,3,2,5,12,12,24,8,0.333294,0.344918,0,No
1,1,1,1,1,2,1,1,2,8,0.278184,0.28559,0,No
2,2,4,2,2,4,2,2,4,8,0.346281,0.360278,0,No
1,1,1,1,1,2,1,1,2,7,0.327826,0.338517,0,No
3,3,9,2,2,4,3,3,6,8,0.289498,0.300189,0,No
1,1,1,1,1,2,1,1,2,8,0.339934,0.352194,0,No
3,3,9,2,3,5,3,3,6,7,0.344881,0.357992,0,No
1,1,1,1,1,2,1,1,2,8,0.276503,0.2834,0,No
3,3,9,1,3,4,3,3,6,8,0.317788,0.328022,0,No
2,2,4,1,2,3,2,2,4,8,0.310253,0.317791,0,No
1,1,1,1,1,2,1,1,2,8,0.309325,0.317943,0,No
2,2,4,1,1,2,2,2,4,8,0.309325,0.317943,0,No
1,1,1,1,1,2,1,1,2,8,0.306448,0.313104,0,No
2,2,4,1,2,3,2,2,4,8,0.310394,0.319213,0,No
1,1,1,1,1,2,1,1,2,8,0.271899,0.280395,0,No
2,2,4,2,2,4,2,2,4,8,0.296892,0.306594,0,No
1,1,1,1,1,2,1,1,2,8,0.309331,0.317947,0,No
1,1,1,1,1,2,1,1,2,8,0.309325,0.317943,0,No
3,3,9,1,3,4,3,3,6,8,0.316603,0.325491,0,No
1,1,1,1,1,2,1,1,2,9,0.267027,0.273411,0,No
1,1,1,1,1,2,1,1,2,8,0.32342,0.334424,0,No
8,7,56,6,7,13,8,8,16,7,0.342253,0.355126,0,No
1,1,1,1,1,2,1,1,2,8,0.339934,0.352194,0,No
2,2,4,2,2,4,2,2,4,8,0.338243,0.351497,0,No
5,5,25,3,4,7,5,5,10,8,0.350312,0.36533,0,No
1,1,1,1,1,2,1,1,2,8,0.323426,0.334429,0,No
1,1,1,1,1,2,1,1,2,8,0.261823,0.267414,0,No
2,2,4,2,1,3,2,2,4,9,0.268641,0.276936,0,No
4,4,16,3,4,7,4,4,8,8,0.348239,0.361857,0,No
1,1,1,1,1,2,1,1,2,8,0.283486,0.292899,0,No
1,1,1,1,1,2,1,1,2,8,0.303655,0.312962,0,No
1,1,1,1,1,2,1,1,2,9,0.261775,0.267501,0,No
1,1,1,1,1,2,1,1,2,8,0.30833,0.31471,0,No
1,1,1,1,1,2,1,1,2,8,0.303364,0.310131,0,No
2,2,4,2,2,4,2,2,4,7,0.352614,0.366956,0,No
1,1,1,1,1,2,1,1,2,8,0.331578,0.343078,0,No
1,1,1,1,1,2,1,1,2,8,0.32342,0.334424,0,No
1,1,1,1,1,2,1,1,2,9,0.268713,0.277313,0,No
2,2,4,2,2,4,2,2,4,8,0.338243,0.351497,0,No
4,3,12,3,3,6,4,4,8,7,0.317298,0.325022,0,No
1,1,1,1,1,2,1,1,2,8,0.288934,0.297717,0,No
1,1,1,1,1,2,1,1,2,8,0.323426,0.334429,0,No
1,1,1,1,1,2,1,1,2,8,0.301589,0.314491,0,No
1,1,1,1,1,2,1,1,2,9,0.303801,0.312033,0,No
1,1,1,1,1,2,1,1,2,8,0.323426,0.334429,0,No
1,1,1,1,1,2,1,1,2,7,0.327819,0.338512,0,No
1,1,1,1,1,2,1,1,2,9,0.244982,0.249049,0,No
1,1,1,1,1,2,1,1,2,8,0.27455,0.283664,0,No
1,1,1,1,1,2,1,1,2,8,0.27455,0.283664,0,No
1,1,1,1,1,2,1,1,2,8,0.303375,0.311466,0,No
1,1,1,1,1,2,1,1,2,9,0.266272,0.272882,0,No
2,2,4,1,1,2,2,2,4,8,0.331571,0.343073,0,No
1,1,1,1,1,2,1,1,2,8,0.308548,0.315803,0,No
3,3,9,3,3,6,3,3,6,8,0.322802,0.330745,0,No
1,1,1,1,1,2,1,1,2,8,0.26742,0.273619,0,No
1,1,1,1,1,2,1,1,2,8,0.32342,0.334424,0,No
1,1,1,1,1,2,1,1,2,8,0.32342,0.334424,0,No
2,2,4,1,2,3,2,2,4,7,0.326777,0.338298,0,No
1,1,1,1,1,2,1,1,2,8,0.283279,0.290422,0,No
2,2,4,1,2,3,2,2,4,8,0.323445,0.334473,0,No
1,1,1,1,1,2,1,1,2,8,0.280466,0.287419,0,No
2,2,4,1,2,3,2,2,4,8,0.305416,0.314633,0,No
1,1,1,1,1,2,1,1,2,8,0.317445,0.327454,0,No
2,2,4,1,1,2,2,2,4,7,0.2963,0.30485,0,No
2,2,4,2,2,4,2,2,4,8,0.292646,0.300414,0,No
1,1,1,1,1,2,1,1,2,8,0.32342,0.334424,0,No
1,1,1,1,1,2,1,1,2,8,0.339934,0.352194,0,No
3,3,9,1,2,3,3,3,6,8,0.342617,0.356522,0,No
4,4,16,4,3,7,4,4,8,8,0.34303,0.356879,0,No
1,1,1,1,1,2,1,1,2,8,0.286244,0.293449,0,No
1,1,1,1,1,2,1,1,2,8,0.26052,0.265893,0,No
1,1,1,1,1,2,1,1,2,8,0.307813,0.314411,0,No
2,2,4,2,2,4,2,2,4,8,0.349637,0.363925,0,No
5,5,25,1,5,6,5,5,10,8,0.372083,0.389704,0,No
2,2,4,2,2,4,2,2,4,8,0.27973,0.287499,0,No
5,5,25,3,3,6,5,5,10,8,0.349867,0.364194,0,No
8,8,64,5,6,11,8,8,16,8,0.364415,0.380711,0,No
1,1,1,1,1,2,1,1,2,8,0.286976,0.294369,0,No
1,1,1,1,1,2,1,1,2,8,0.283486,0.292899,0,No
1,1,1,1,1,2,1,1,2,8,0.299745,0.307615,0,No
1,1,1,1,1,2,1,1,2,8,0.309758,0.316292,0,No
5,5,25,2,3,5,5,5,10,8,0.312996,0.322066,0,No
2,2,4,2,2,4,2,2,4,8,0.32425,0.335155,0,No
2,2,4,2,2,4,2,2,4,8,0.314682,0.323791,0,No
1,1,1,1,1,2,1,1,2,8,0.282795,0.289819,0,No
2,2,4,1,1,2,2,2,4,7,0.327819,0.338512,0,No
1,1,1,1,1,2,1,1,2,7,0.327819,0.338512,0,No
2,2,4,1,1,2,2,2,4,8,0.277096,0.285605,0,No
1,1,1,1,1,2,1,1,2,8,0.317292,0.324388,0,No
1,1,1,1,1,2,1,1,2,9,0.268641,0.276936,0,No
1,1,1,1,1,2,1,1,2,8,0.310033,0.318684,0,No
2,2,4,1,1,2,2,2,4,8,0.293138,0.300755,0,No
5,5,25,3,2,5,5,5,10,8,0.305904,0.318342,0,No
5,5,25,3,1,4,5,5,10,8,0.339934,0.352194,0,No
2,2,4,2,2,4,2,2,4,8,0.332573,0.344483,0,No
12,12,144,1,1,2,12,12,24,8,0.32342,0.334424,0,No
1,1,1,1,1,2,1,1,2,8,0.309325,0.317943,0,No
1,1,1,1,1,2,1,1,2,8,0.301584,0.314486,0,No
2,2,4,1,1,2,2,2,4,8,0.303655,0.312962,0,No
2,2,4,1,2,3,2,2,4,8,0.313031,0.322168,0,No
1,1,1,1,1,2,1,1,2,8,0.288168,0.299068,0,No
1,1,1,1,1,2,1,1,2,8,0.303845,0.310259,0,No
1,1,1,1,1,2,1,1,2,8,0.301584,0.314486,0,No
2,2,4,2,2,4,2,2,4,8,0.313048,0.323948,0,No
3,3,9,2,1,3,3,3,6,8,0.305116,0.311592,0,No
1,1,1,1,1,2,1,1,2,8,0.307813,0.314411,0,No
1,1,1,1,1,2,1,1,2,8,0.274329,0.282188,0,No
1,1,1,1,1,2,1,1,2,8,0.303655,0.312962,0,No
1,1,1,1,1,2,1,1,2,8,0.317292,0.324388,0,No
1,1,1,1,1,2,1,1,2,8,0.271899,0.280395,0,No
1,1,1,1,1,2,1,1,2,7,0.2963,0.30485,0,No
2,2,4,2,2,4,2,2,4,7,0.316052,0.325456,0,No
1,1,1,1,1,2,1,1,2,8,0.281712,0.288655,0,No
1,1,1,1,1,2,1,1,2,9,0.276056,0.283078,0,No
1,1,1,1,1,2,1,1,2,9,0.276051,0.283073,0,No
1,1,1,1,1,2,1,1,2,8,0.270768,0.277084,0,No
1,1,1,1,1,2,1,1,2,8,0.32342,0.334424,0,No
1,1,1,1,1,2,1,1,2,8,0.32342,0.334424,0,No
2,2,4,2,2,4,2,2,4,8,0.315083,0.329711,0,No
1,1,1,1,1,2,1,1,2,8,0.309331,0.317947,0,No
1,1,1,1,1,2,1,1,2,7,0.296305,0.304855,0,No
3,3,9,1,2,3,3,3,6,9,0.25127,0.255636,0,No
4,4,16,3,2,5,4,4,8,7,0.342218,0.354868,0,No
1,1,1,1,1,2,1,1,2,8,0.339934,0.352194,0,No
1,1,1,1,1,2,1,1,2,9,0.268641,0.276936,0,No
8,8,64,5,2,7,8,8,16,8,0.324577,0.335516,0,No
1,1,1,1,1,2,1,1,2,8,0.323414,0.334415,0,No
2,2,4,1,1,2,2,2,4,8,0.271899,0.280395,0,No
3,3,9,3,2,5,3,3,6,8,0.279588,0.286633,0,No
2,2,4,1,1,2,2,2,4,9,0.263407,0.269134,0,No
1,1,1,1,1,2,1,1,2,9,0.263407,0.269134,0,No
3,3,9,2,2,4,3,3,6,8,0.323979,0.335279,0,No
1,1,1,1,1,2,1,1,2,8,0.311306,0.32231,0,No
1,1,1,1,1,2,1,1,2,7,0.2963,0.30485,0,No
2,2,4,2,2,4,2,2,4,8,0.301089,0.31191,0,No
2,2,4,1,1,2,2,2,4,8,0.267416,0.274309,0,No
1,1,1,1,1,2,1,1,2,9,0.281057,0.288122,0,No
1,1,1,1,1,2,1,1,2,8,0.288934,0.297717,0,No
5,5,25,1,3,4,5,5,10,8,0.328292,0.339828,0,No
3,3,9,1,1,2,3,3,6,8,0.32342,0.334424,0,No
1,1,1,1,1,2,1,1,2,9,0.252973,0.258264,0,No
3,3,9,2,2,4,3,3,6,8,0.29756,0.304407,0,No
1,1,1,1,1,2,1,1,2,8,0.289852,0.296924,0,No
1,1,1,1,1,2,1,1,2,7,0.327819,0.338512,0,No
1,1,1,1,1,2,1,1,2,8,0.314589,0.321465,0,No
1,1,1,1,1,2,1,1,2,8,0.277096,0.285605,0,No
1,1,1,1,1,2,1,1,2,9,0.250842,0.255927,0,No
2,2,4,1,1,2,2,2,4,9,0.273696,0.280287,0,No
2,2,4,1,1,2,2,2,4,8,0.286528,0.293662,0,No
1,1,1,1,1,2,1,1,2,9,0.240487,0.243945,0,No
3,3,9,3,1,4,3,3,6,7,0.327819,0.338512,0,No
1,1,1,1,1,2,1,1,2,8,0.313497,0.320213,0,No
1,1,1,1,1,2,1,1,2,8,0.339934,0.352194,0,No
2,2,4,2,2,4,2,2,4,8,0.276449,0.283562,0,No
4,4,16,2,3,5,4,4,8,8,0.320366,0.327785,0,No
5,5,25,4,3,7,5,5,10,8,0.331063,0.342991,0,No
1,1,1,1,1,2,1,1,2,8,0.32342,0.334424,0,No
3,3,9,2,2,4,3,3,6,8,0.338243,0.351497,0,No
1,1,1,1,1,2,1,1,2,8,0.32342,0.334424,0,No
2,2,4,2,2,4,2,2,4,8,0.325084,0.336656,0,No
7,7,49,4,4,8,7,7,14,7,0.330653,0.34263,0,No
9,9,81,8,1,9,9,9,18,8,0.32342,0.334424,0,No
5,5,25,3,3,6,5,5,10,8,0.329211,0.33988,0,No
1,1,1,1,1,2,1,1,2,8,0.30385,0.310264,0,No
3,3,9,2,2,4,3,3,6,8,0.309112,0.317972,0,No
1,1,1,1,1,2,1,1,2,9,0.244127,0.247285,0,No
2,2,4,1,1,2,2,2,4,8,0.288168,0.299068,0,No
1,1,1,1,1,2,1,1,2,8,0.303655,0.312962,0,No
1,1,1,1,1,2,1,1,2,9,0.244127,0.247285,0,No
2,2,4,1,2,3,2,2,4,8,0.299068,0.305824,0,No
1,1,1,1,1,2,1,1,2,8,0.278962,0.28591,0,No
1,1,1,1,1,2,1,1,2,8,0.265452,0.271896,0,No
2,2,4,1,1,2,2,2,4,8,0.303655,0.312962,0,No
1,1,1,1,1,2,1,1,2,8,0.295658,0.302666,0,No
2,2,4,1,1,2,2,2,4,8,0.303655,0.312962,0,No
4,4,16,4,3,7,4,4,8,8,0.315153,0.323281,0,No
1,1,1,1,1,2,1,1,2,9,0.244127,0.247285,0,No
8,8,64,1,1,2,8,8,16,8,0.265452,0.271896,0,No
1,1,1,1,1,2,1,1,2,9,0.244127,0.247285,0,No
3,3,9,2,2,4,3,3,6,8,0.345692,0.358823,0,No
3,3,9,2,2,4,3,3,6,7,0.342218,0.354868,0,No
2,2,4,2,2,4,2,2,4,7,0.302782,0.312964,0,No
4,4,16,3,3,6,4,4,8,7,0.309034,0.320583,0,No
2,1,2,2,2,4,2,2,4,8,0.302482,0.309816,0,No
3,3,9,2,2,4,3,3,6,8,0.310253,0.317541,0,No
1,1,1,1,1,2,1,1,2,8,0.305116,0.311592,0,No
2,2,4,2,2,4,2,2,4,8,0.307065,0.313419,0,No
7,7,49,5,4,9,7,7,14,8,0.361397,0.377078,0,No
1,1,1,1,1,2,1,1,2,8,0.307819,0.314416,0,No
2,2,4,2,2,4,2,2,4,9,0.264752,0.272018,0,No
4,4,16,3,3,6,4,4,8,7,0.34341,0.356305,0,No
2,2,4,1,1,2,2,2,4,8,0.339934,0.352194,0,No
2,2,4,1,1,2,2,2,4,8,0.323426,0.334429,0,No
2,2,4,1,1,2,2,2,4,8,0.295402,0.302692,0,No
1,1,1,1,1,2,1,1,2,8,0.27455,0.283664,0,No
1,1,1,1,1,2,1,1,2,8,0.339934,0.352194,0,No
1,1,1,1,1,2,1,1,2,8,0.291905,0.299149,0,No
1,1,1,1,1,2,1,1,2,8,0.301589,0.314491,0,No
2,2,4,2,1,3,2,2,4,8,0.32342,0.334424,0,No
5,5,25,4,3,7,5,5,10,8,0.341608,0.354766,0,No
1,1,1,1,1,2,1,1,2,8,0.301589,0.314491,0,No
1,1,1,1,1,2,1,1,2,7,0.296305,0.304855,0,No
1,1,1,1,1,2,1,1,2,7,0.296305,0.304855,0,No
3,3,9,2,3,5,3,3,6,8,0.307015,0.313618,0,No
5,5,25,4,4,8,5,5,10,7,0.339016,0.350885,0,No
2,2,4,1,1,2,2,2,4,8,0.303375,0.311466,0,No
2,2,4,2,1,3,2,2,4,9,0.259056,0.26452,0,No
2,2,4,2,1,3,2,2,4,7,0.327819,0.338512,0,No
2,2,4,1,1,2,2,2,4,8,0.301584,0.314486,0,No
3,3,9,3,2,5,3,3,6,7,0.352621,0.366966,0,No
2,2,4,1,2,3,2,2,4,8,0.332865,0.344367,0,No
1,1,1,1,1,2,1,1,2,8,0.271899,0.280395,0,No
3,3,9,2,2,4,3,3,6,8,0.325307,0.337114,0,No
1,1,1,1,1,2,1,1,2,9,0.249135,0.253575,0,No
2,2,4,2,2,4,2,2,4,8,0.306178,0.318508,0,No
1,1,1,1,1,2,1,1,2,8,0.2828,0.289824,0,No
4,4,16,3,1,4,4,4,8,8,0.301584,0.314486,0,No
2,2,4,2,2,4,2,2,4,8,0.289459,0.296582,0,No
1,1,1,1,1,2,1,1,2,8,0.301589,0.314491,0,No
1,1,1,1,1,2,1,1,2,8,0.258887,0.264583,0,No
2,2,4,2,1,3,2,2,4,8,0.301584,0.314486,0,No
2,2,4,2,2,4,2,2,4,8,0.328995,0.340857,0,No
3,3,9,2,2,4,3,3,6,8,0.304359,0.31767,0,No
3,3,9,2,3,5,3,3,6,8,0.318845,0.326185,0,No
8,8,64,6,7,13,8,8,16,8,0.321767,0.330377,0,No
1,1,1,1,1,2,1,1,2,8,0.271899,0.280395,0,No
1,1,1,1,1,2,1,1,2,8,0.301584,0.314486,0,No
1,1,1,1,1,2,1,1,2,7,0.327826,0.338517,0,No
6,5,30,2,2,4,6,6,12,8,0.313635,0.32099,0,No
1,1,1,1,1,2,1,1,2,8,0.288163,0.299063,0,No
1,1,1,1,1,2,1,1,2,8,0.277249,0.28473,0,No
2,2,4,1,2,3,2,2,4,8,0.315083,0.329711,0,No
1,1,1,1,1,2,1,1,2,8,0.294484,0.301605,0,No
3,3,9,3,1,4,3,3,6,7,0.327819,0.338512,0,No
3,3,9,1,1,2,3,3,6,8,0.339934,0.352194,0,No
3,3,9,3,3,6,3,3,6,7,0.334496,0.346751,0,No
2,2,4,2,2,4,2,2,4,8,0.331675,0.343195,0,No
1,1,1,1,1,2,1,1,2,8,0.29338,0.300813,0,No
1,1,1,1,1,2,1,1,2,8,0.265382,0.271498,0,No
1,1,1,1,1,2,1,1,2,8,0.265382,0.271498,0,No
1,1,1,1,1,2,1,1,2,8,0.288929,0.297713,0,No
1,1,1,1,1,2,1,1,2,8,0.310028,0.318679,0,No
1,1,1,1,1,2,1,1,2,8,0.310028,0.318679,0,No
1,1,1,1,1,2,1,1,2,7,0.296305,0.304855,0,No
1,1,1,1,1,2,1,1,2,8,0.310022,0.31867,0,No
2,2,4,2,2,4,2,2,4,8,0.315386,0.32508,0,No
3,3,9,3,2,5,3,3,6,8,0.31538,0.325075,0,No
2,2,4,1,2,3,2,2,4,8,0.280503,0.289358,0,No
6,6,36,6,5,11,6,6,12,8,0.366355,0.383401,0,No
1,1,1,1,1,2,1,1,2,8,0.271894,0.28039,0,No
1,1,1,1,1,2,1,1,2,8,0.299745,0.307615,0,No
1,1,1,1,1,2,1,1,2,8,0.331571,0.343073,0,No
1,1,1,1,1,2,1,1,2,8,0.303655,0.312962,0,No
1,1,1,1,1,2,1,1,2,7,0.296305,0.304855,0,No
1,1,1,1,1,2,1,1,2,8,0.271894,0.28039,0,No
1,1,1,1,1,2,1,1,2,8,0.310028,0.318679,0,No
6,5,30,2,1,3,6,6,12,8,0.27455,0.283664,0,No
3,3,9,1,3,4,3,3,6,8,0.352425,0.367794,0,No
1,1,1,1,1,2,1,1,2,8,0.288934,0.297717,0,No
1,1,1,1,1,2,1,1,2,8,0.339934,0.352194,0,No
1,1,1,1,1,2,1,1,2,8,0.271656,0.278056,0,No
1,1,1,1,1,2,1,1,2,9,0.303807,0.312038,0,No
1,1,1,1,1,2,1,1,2,9,0.254322,0.259238,0,No
1,1,1,1,1,2,1,1,2,7,0.296305,0.304855,0,No
1,1,1,1,1,2,1,1,2,9,0.269396,0.275731,0,No
1,1,1,1,1,2,1,1,2,8,0.301594,0.314494,0,No
2,2,4,2,2,4,2,2,4,8,0.327675,0.33951,0,No
2,2,4,1,1,2,2,2,4,8,0.294469,0.301552,0,No
7,7,49,5,6,11,7,7,14,7,0.349946,0.364507,0,No
1,1,1,1,1,2,1,1,2,8,0.301584,0.314486,0,No
2,2,4,2,2,4,2,2,4,7,0.330096,0.341269,0,No
1,1,1,1,1,2,1,1,2,8,0.303375,0.311466,0,No
1,1,1,1,1,2,1,1,2,8,0.30338,0.311471,0,No
19,17,323,6,1,7,19,19,38,7,0.327819,0.338512,0,No
2,2,4,2,1,3,2,2,4,8,0.263155,0.269091,0,No
2,2,4,1,2,3,2,2,4,8,0.330961,0.343854,0,No
2,2,4,2,2,4,2,2,4,8,0.318138,0.325939,0,No
3,3,9,2,3,5,3,3,6,7,0.341342,0.354355,0,No
3,3,9,1,3,4,3,3,6,8,0.353257,0.367803,0,No
2,2,4,2,2,4,2,2,4,8,0.295627,0.302831,0,No
2,2,4,2,2,4,2,2,4,7,0.328236,0.339009,0,No
1,1,1,1,1,2,1,1,2,8,0.313497,0.320213,0,No
1,1,1,1,1,2,1,1,2,8,0.288158,0.299054,0,No
1,1,1,1,1,2,1,1,2,8,0.301584,0.314486,0,No
3,3,9,3,2,5,3,3,6,7,0.333262,0.343731,0,No
1,1,1,1,1,2,1,1,2,9,0.267613,0.274069,0,No
1,1,1,1,1,2,1,1,2,8,0.279241,0.286909,0,No
1,1,1,1,1,2,1,1,2,8,0.339934,0.352194,0,No
1,1,1,1,1,2,1,1,2,8,0.296444,0.303607,0,No
1,1,1,1,1,2,1,1,2,9,0.24989,0.25444,0,No
1,1,1,1,1,2,1,1,2,8,0.32342,0.334424,0,No
1,1,1,1,1,2,1,1,2,8,0.309325,0.317943,0,No
1,1,1,1,1,2,1,1,2,8,0.315765,0.323492,0,No
1,1,1,1,1,2,1,1,2,8,0.282856,0.289962,0,No
1,1,1,1,1,2,1,1,2,8,0.288168,0.299068,0,No
1,1,1,1,1,2,1,1,2,8,0.339934,0.352194,0,No
1,1,1,1,1,2,1,1,2,8,0.308548,0.315803,0,No
7,6,42,4,5,9,7,7,14,7,0.327034,0.336701,0,No
1,1,1,1,1,2,1,1,2,8,0.309331,0.317947,0,No
1,1,1,1,1,2,1,1,2,9,0.244305,0.248584,0,No
1,1,1,1,1,2,1,1,2,8,0.32342,0.334424,0,No
1,1,1,1,1,2,1,1,2,8,0.30338,0.311471,0,No
1,1,1,1,1,2,1,1,2,8,0.296161,0.303803,0,No
1,1,1,1,1,2,1,1,2,8,0.288934,0.297717,0,No
1,1,1,1,1,2,1,1,2,8,0.303375,0.311466,0,No
1,1,1,1,1,2,1,1,2,8,0.323426,0.334429,0,No
2,2,4,2,1,3,2,2,4,8,0.339934,0.352194,0,No
2,2,4,2,2,4,2,2,4,8,0.279213,0.288783,0,No
4,4,16,2,2,4,4,4,8,8,0.319161,0.329088,0,No
1,1,1,1,1,2,1,1,2,8,0.271821,0.278185,0,No
1,1,1,1,1,2,1,1,2,9,0.244979,0.249046,0,No
1,1,1,1,1,2,1,1,2,9,0.269082,0.275579,0,No
1,1,1,1,1,2,1,1,2,8,0.313497,0.320213,0,No
1,1,1,1,1,2,1,1,2,8,0.317451,0.327459,0,No
2,2,4,2,2,4,2,2,4,8,0.300194,0.310673,0,No
1,1,1,1,1,2,1,1,2,8,0.299745,0.307615,0,No
1,1,1,1,1,2,1,1,2,8,0.310722,0.317507,0,No
1,1,1,1,1,2,1,1,2,8,0.301589,0.314491,0,No
2,2,4,1,1,2,2,2,4,8,0.288163,0.299063,0,No
1,1,1,1,1,2,1,1,2,8,0.339941,0.352199,0,No
1,1,1,1,1,2,1,1,2,8,0.32342,0.334424,0,No
1,1,1,1,1,2,1,1,2,9,0.254239,0.259158,0,No
3,3,9,3,2,5,3,3,6,8,0.332185,0.343952,0,No
1,1,1,1,1,2,1,1,2,8,0.280914,0.28788,0,No
1,1,1,1,1,2,1,1,2,8,0.339934,0.352194,0,No
1,1,1,1,1,2,1,1,2,8,0.339941,0.352199,0,No
3,3,9,2,2,4,3,3,6,8,0.340511,0.352966,0,No
1,1,1,1,1,2,1,1,2,8,0.271899,0.280395,0,No
1,1,1,1,1,2,1,1,2,8,0.323426,0.334429,0,No
2,2,4,1,1,2,2,2,4,8,0.313497,0.320213,0,No
1,1,1,1,1,2,1,1,2,9,0.264892,0.270598,0,No
1,1,1,1,1,2,1,1,2,8,0.339941,0.352199,0,No
2,2,4,2,2,4,2,2,4,8,0.339948,0.352234,0,No
1,1,1,1,1,2,1,1,2,7,0.327819,0.338512,0,No
1,1,1,1,1,2,1,1,2,7,0.327826,0.338517,0,No
1,1,1,1,1,2,1,1,2,9,0.237527,0.241056,0,No
2,2,4,2,2,4,2,2,4,8,0.303785,0.310821,0,No
1,1,1,1,1,2,1,1,2,8,0.286894,0.294746,0,No
1,1,1,1,1,2,1,1,2,8,0.331571,0.343073,0,No
4,4,16,1,2,3,4,4,8,8,0.288032,0.299918,0,No
1,1,1,1,1,2,1,1,2,8,0.310722,0.317507,0,No
1,1,1,1,1,2,1,1,2,7,0.312584,0.319273,0,No
1,1,1,1,1,2,1,1,2,8,0.30359,0.310474,0,No
1,1,1,1,1,2,1,1,2,7,0.327826,0.338517,0,No
2,2,4,2,2,4,2,2,4,8,0.307652,0.316606,0,No
2,2,4,2,2,4,2,2,4,8,0.275232,0.284507,0,No
1,1,1,1,1,2,1,1,2,8,0.317439,0.327445,0,No
1,1,1,1,1,2,1,1,2,8,0.299835,0.307302,0,No
1,1,1,1,1,2,1,1,2,8,0.269643,0.276191,0,No
1,1,1,1,1,2,1,1,2,9,0.265932,0.272147,0,No
1,1,1,1,1,2,1,1,2,7,0.2963,0.30485,0,No
2,2,4,1,1,2,2,2,4,7,0.327826,0.338517,0,No
2,2,4,1,2,3,2,2,4,8,0.309264,0.317538,0,No
4,4,16,4,3,7,4,4,8,7,0.345091,0.358125,0,No
3,3,9,3,3,6,3,3,6,8,0.342122,0.35487,0,No
4,4,16,1,4,5,4,4,8,8,0.336263,0.347116,0,No
2,2,4,2,2,4,2,2,4,8,0.31329,0.322999,0,No
1,1,1,1,1,2,1,1,2,8,0.313508,0.320221,0,No
1,1,1,1,1,2,1,1,2,8,0.292405,0.299561,0,No
1,1,1,1,1,2,1,1,2,9,0.268641,0.276936,0,No
3,2,6,2,2,4,3,3,6,7,0.341458,0.354156,0,No
2,2,4,1,1,2,2,2,4,8,0.331571,0.343073,0,No
2,2,4,2,1,3,2,2,4,8,0.331571,0.343073,0,No
1,1,1,1,1,2,1,1,2,8,0.331571,0.343073,0,No
2,2,4,2,1,3,2,2,4,8,0.314583,0.32146,0,No
1,1,1,1,1,2,1,1,2,8,0.314583,0.32146,0,No
1,1,1,1,1,2,1,1,2,9,0.246212,0.250629,0,No
1,1,1,1,1,2,1,1,2,8,0.339934,0.352194,0,No
1,1,1,1,1,2,1,1,2,7,0.327819,0.338512,0,No
1,1,1,1,1,2,1,1,2,8,0.295131,0.302082,0,No
4,4,16,2,3,5,4,4,8,8,0.325543,0.336532,0,No
1,1,1,1,1,2,1,1,2,8,0.32342,0.334424,0,No
3,3,9,1,2,3,3,3,6,8,0.291496,0.300612,0,No
5,5,25,3,4,7,5,5,10,8,0.339934,0.353055,0,No
3,3,9,2,2,4,3,3,6,8,0.313941,0.323264,0,No
4,3,12,4,4,8,4,4,8,8,0.330999,0.342536,0,No
1,1,1,1,1,2,1,1,2,8,0.293224,0.30019,0,No
2,2,4,2,2,4,2,2,4,7,0.31831,0.325849,0,No
4,4,16,4,2,6,4,4,8,8,0.342816,0.355495,0,No
